REPORTE NAV: FIR_EZE_PENDIENTES		-		FECHA,2023-03-29
Id, Aeropuerto, Sistema, Mes, Archivos, Año
598,BAR,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
599,BAR,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
600,BAR,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
601,BAR,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
602,BAR,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
603,BAR,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
604,BAR,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
605,BAR,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
606,BAR,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
607,BCA,ILS,1,Falta entregar: DME ILS PARAMETROS,2022
608,BCA,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
609,BCA,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
610,BCA,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
611,BCA,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
612,BCA,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
613,BCA,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
614,BCA,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
615,BCA,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
616,BCA,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
617,BCA,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
618,BCA,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
619,BCA,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
620,BCA,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
621,BCA,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
622,BCA,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
623,CHP,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
624,CHP,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
625,CHP,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
626,CHP,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
627,CHP,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
628,CHP,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
629,CHP,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
630,CHP,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
631,CHP,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
632,CHP,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
633,CHP,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
634,CHP,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
635,CHP,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
636,DIL,ILS,7,Falta entregar: LH,2022
637,DIL,ILS,8,Falta entregar: LH,2022
638,DIL,ILS,9,Falta entregar: LH,2022
639,DIL,ILS,10,Falta entregar: LH,2022
640,DIL,ILS,11,Falta entregar: LH,2022
641,DIL,ILS,12,Falta entregar: LH,2022
642,DIL,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
643,DIL,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
644,DIL,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
645,DIL,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
646,DIL,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
647,DIL,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
648,EZE RWY 11 29,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
649,EZE RWY 11 29,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
650,EZE RWY 11 29,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
651,EZE RWY 11 29,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
652,EZE RWY 11 29,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
653,EZE RWY 11 29,LI,1,Falta entregar: LH-LI PARAMETROS,2022
654,EZE RWY 11 29,LI,2,Falta entregar: LH-LI PARAMETROS,2022
655,EZE RWY 11 29,LI,3,Falta entregar: LH-LI PARAMETROS,2022
656,EZE RWY 11 29,LI,4,Falta entregar: LH-LI PARAMETROS,2022
657,EZE RWY 11 29,LI,5,Falta entregar: LH-LI PARAMETROS,2022
658,EZE RWY 11 29,LI,6,Falta entregar: LH-LI PARAMETROS,2022
659,EZE RWY 11 29,LI,7,Falta entregar: LH-LI PARAMETROS,2022
660,EZE RWY 11 29,LI,8,Falta entregar: LH-LI PARAMETROS,2022
661,EZE RWY 11 29,LI,9,Falta entregar: LH-LI PARAMETROS,2022
662,EZE RWY 11 29,LI,10,Falta entregar: LH-LI PARAMETROS,2022
663,EZE RWY 11 29,LI,11,Falta entregar: LH-LI PARAMETROS,2022
664,EZE RWY 11 29,LI,12,Falta entregar: LH-LI PARAMETROS,2022
665,EZE RWY 17 35,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
666,EZE RWY 17 35,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
667,EZE RWY 17 35,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
668,EZE RWY 17 35,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
669,EZE RWY 17 35,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
670,EZE VOR,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
671,EZE VOR,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
672,EZE VOR,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
673,EZE VOR,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
674,EZE VOR,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
675,EZE VOR,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
676,EZE VOR,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
677,EZE VOR,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
678,EZE VOR,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
679,EZE VOR,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
680,EZE VOR,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
681,EZE VOR,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
682,EZE VOR,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
683,FDO,ILS,1,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
684,FDO,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
685,FDO,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
686,FDO,ILS,4,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
687,FDO,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
688,FDO,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
689,FDO,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
690,FDO,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
691,FDO,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
692,FDO,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
693,FDO,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
694,FDO,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
695,FDO,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
696,FDO,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
697,FDO,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
698,FDO,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
699,FDO,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
700,FDO,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
701,FDO,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
702,FDO,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
703,FDO,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
704,FDO,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
705,FDO,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
706,FDO,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
707,FDO,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
708,GBE,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
709,GBE,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
710,GBE,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
711,GBE,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
712,GBE,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
713,GBE,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
714,GPI,LI,1,Falta entregar: LH-LI PARAMETROS,2022
715,GPI,LI,2,Falta entregar: LH-LI PARAMETROS,2022
716,GPI,LI,5,Falta entregar: LH-LI PARAMETROS,2022
717,GPI,LI,6,Falta entregar: LH-LI PARAMETROS,2022
718,GPI,LI,7,Falta entregar: LI PARAMETROS,2022
719,GPI,LI,8,Falta entregar: LH-LI PARAMETROS,2022
720,GPI,LI,10,Falta entregar: LH-LI PARAMETROS,2022
721,GPI,LI,11,Falta entregar: LH-LI PARAMETROS,2022
722,GPI,LI,12,Falta entregar: LH-LI PARAMETROS,2022
723,GPI,VOR,9,Falta entregar: VOR PARAMETROS I,2022
724,GPI,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
725,GPI,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
726,GPI,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
727,GPI,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
728,GUA,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
729,GUA,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
730,GUA,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
731,GUA,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
732,GUA,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
733,GUA,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
734,GUA,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
735,GUA,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
736,GUA,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
737,GUA,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
738,GUA,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
739,GUA,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
740,GUA,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
741,LYE,VOR,7,Falta entregar: LH-VOR PARAMETROS I,2022
742,LYE,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
743,LYE,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
744,LYE,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
745,LYE,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
746,LYE,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
747,LYE,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
748,MDP,ILS,1,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
749,MDP,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
750,MDP,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
751,MDP,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
752,MDP,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
753,MDP,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
754,MDP,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
755,MDP,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
756,MDP,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
757,MDP,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
758,MDP,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
759,MDP,VOR,1,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
760,MDP,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
761,MDP,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
762,MDP,VOR,4,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
763,MDP,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
764,MDP,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
765,MDP,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
766,MDP,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
767,MDP,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
768,MDP,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
769,MDP,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
770,MDP,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
771,MDP,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
772,NEU,ILS,7,Falta entregar: DME ILS PARAMETROS-ILS PARAMETROS,2022
773,NEU,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
774,NEU,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
775,NIN,VOR,1,Falta entregar: LH-VOR PARAMETROS I,2022
776,NIN,VOR,2,Falta entregar: LH-VOR PARAMETROS I,2022
777,NIN,VOR,5,Falta entregar: LH-VOR PARAMETROS I,2022
778,NIN,VOR,6,Falta entregar: LH-VOR PARAMETROS I,2022
779,NIN,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
780,NIN,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
781,NIN,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
782,NIN,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
783,NIN,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
784,NIN,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
785,OEL,VOR,7,Falta entregar: DME VOR PARAMETROS,2022
786,OEL,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
787,OEL,VOR,10,Falta entregar: VOR PARAMETROS I,2022
788,OEL,VOR,12,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
789,OEL,VOR,1-12,Falta entregar: 1 FOLIO/S VOR PARAMETROS II (trimestrales),2022
790,OSA,ILS,4,Falta entregar: DME ILS PARAMETROS-ILS PARAMETROS,2022
791,OSA,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
792,OSA,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
793,OSA,VOR,7,Falta entregar: LH-VOR PARAMETROS I,2022
794,PAL,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
795,PAL,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
796,PAL,ILS,4,Falta entregar: ILS PARAMETROS,2022
797,PAL,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
798,PAL,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
799,PAL,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
800,PAL,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
801,PAL,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
802,PAL,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
803,PAL,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
804,PAL,VOR,1,Falta entregar: VOR PARAMETROS I,2022
805,PAL,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
806,PAL,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
807,PAL,VOR,4,Falta entregar: VOR PARAMETROS I,2022
808,PAL,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
809,PAL,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
810,PAL,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
811,PAL,VOR,8,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
812,PAL,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
813,PAL,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
814,PAL,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
815,PAL,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
816,PAL,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
817,PAR,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
818,PAR,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
819,PAR,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
820,PAR,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
821,PAR,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
822,PAR,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
823,PAR,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
824,PAR,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
825,PAR,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
826,PAR,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
827,PAR,VOR,1-12,Falta entregar: 3 FOLIO/S VOR PARAMETROS II (trimestrales),2022
828,PTA,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
829,PTA,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
830,PTA,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
831,PTA,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
832,PTA,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
833,PTA,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
834,ROS,ILS,7,Falta entregar: DME ILS PARAMETROS,2022
835,ROS,ILS,8,Falta entregar: DME ILS PARAMETROS,2022
836,ROS,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
837,ROS,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
838,ROS,VOR,1,Falta entregar: DME VOR PARAMETROS,2022
839,ROS,VOR,2,Falta entregar: DME VOR PARAMETROS,2022
840,ROS,VOR,3,Falta entregar: DME VOR PARAMETROS,2022
841,ROS,VOR,4,Falta entregar: DME VOR PARAMETROS,2022
842,ROS,VOR,5,Falta entregar: DME VOR PARAMETROS,2022
843,ROS,VOR,6,Falta entregar: DME VOR PARAMETROS,2022
844,ROS,VOR,7,Falta entregar: DME VOR PARAMETROS,2022
845,ROS,VOR,8,Falta entregar: DME VOR PARAMETROS,2022
846,ROS,VOR,9,Falta entregar: DME VOR PARAMETROS,2022
847,ROS,VOR,10,Falta entregar: DME VOR PARAMETROS,2022
848,ROS,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
849,ROS,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
850,ROS,VOR,1-12,Falta entregar: 1 FOLIO/S VOR PARAMETROS II (trimestrales),2022
851,SNT,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
852,SNT,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
853,SNT,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
854,SNT,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
855,SNT,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
856,SNT,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
857,SVO,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
858,SVO,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
859,SVO,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
860,SVO,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
861,SVO,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
